season,week,season_type,home_team,away_team,home_division,away_division,completed
2023,1,regular,Widener,Lycoming,iii,iii,True
2023,1,regular,Grove City College,Westminster (PA),iii,iii,True
2023,1,regular,Sewanee,Maryville College (TN),iii,iii,True
2023,1,regular,Gettysburg,Juniata College,iii,iii,True
2023,1,regular,Misericordia,Alfred State,iii,iii,True
2023,1,regular,West Virginia Wesleyan,Johnson C Smith,ii,ii,True
2023,1,regular,Washington and Lee,Salisbury,iii,iii,True
2023,1,regular,Shenandoah,Methodist,iii,iii,True
2023,1,regular,Husson,Norwich,iii,iii,True
2023,1,regular,Dickinson (PA),Rensselaer,iii,iii,True
2023,1,regular,Bridgewater (VA),Susquehanna,iii,iii,True
2023,1,regular,Biddeford,Coast Guard,iii,iii,True
2023,1,regular,Baldwin Wallace,Mount St. Joseph,iii,iii,True
2023,1,regular,Castleton,Plymouth State,iii,iii,True
2023,1,regular,Muskingum University,Ferrum,iii,iii,True
2023,1,regular,Saint Vincent,Washington & Jefferson,iii,iii,True
2023,1,regular,Saint John's (MN),Trinity University TX,iii,iii,True
2023,1,regular,Brevard College,Warner University,iii,,True
2023,1,regular,Stonehill,New Hampshire,fcs,fcs,True
2023,1,regular,Elizabeth City State,Catawba,ii,ii,True
2023,1,regular,Air Force,Robert Morris,fbs,fcs,True
2023,1,regular,Waynesburg,Allegheny,iii,iii,True
2023,1,regular,Hampden-Sydney,Wabash College,iii,iii,True
2023,1,regular,Centre College Kentucky,Hanover College,iii,iii,True
2023,1,regular,Franklin,Olivet College,iii,iii,True
2023,1,regular,Defiance College,University of Mount Union,iii,iii,True
2023,1,regular,Chicago,Claremont-Mudd-Scripps College,iii,iii,True
2023,1,regular,Elmhurst,Adrian,iii,iii,True
2023,1,regular,Montana,Butler,fcs,fcs,True
2023,1,regular,Concordia University Chicago,Greenville,iii,iii,True
2023,1,regular,St Ambrose University  Iowa,Wisconsin-Stout,,iii,True
2023,1,regular,Ole Miss,Mercer,fbs,fcs,True
2023,1,regular,Jacksonville State,East Tennessee State,fbs,fcs,True
2023,1,regular,Temple,Akron,fbs,fbs,True
2023,1,regular,Norfolk State,Virginia St,fcs,ii,True
2023,1,regular,Augustana University (SD),University of Mary,ii,ii,True
2023,1,regular,William Jewell,Fort Lewis,ii,ii,True
2023,1,regular,St. Olaf,Central College,iii,iii,True
2023,1,regular,Gustavus Adolphus,Buena Vista,iii,iii,True
2023,1,regular,Dubuque,Wittenberg,iii,iii,True
2023,1,regular,Cornell College (IA),Coe College,iii,iii,True
2023,1,regular,Wisconsin-River Falls,Mary Hardin-Baylor,iii,iii,True
2023,1,regular,Ohio,Long Island University,fbs,fcs,True
2023,1,regular,Iowa State,Northern Iowa,fbs,fcs,True
2023,1,regular,Austin,Nebraska Wesleyan,iii,iii,True
2023,1,regular,Aurora,Hope College,iii,iii,True
2023,1,regular,St. Norbert,Ripon,iii,iii,True
2023,1,regular,John Carroll University,Wisconsin-Whitewater,iii,iii,True
2023,1,regular,Carthage,Albion,iii,iii,True
2023,1,regular,Concordia-Wisconsin,Martin Luther,iii,iii,True
2023,1,regular,Wisconsin-Eau Claire,Concordia Moorhead,iii,iii,True
2023,1,regular,Hamline University,Crown College,iii,iii,True
2023,1,regular,Augsburg,Northwestern (MN),iii,iii,True
2023,1,regular,Roosevelt,North Central College,,iii,True
2023,1,regular,Hendrix College,Washington University (St. Louis),iii,iii,True
2023,1,regular,Wisconsin-Oshkosh,Texas Lutheran,iii,iii,True
2023,1,regular,Colorado Mesa,Texas A&M-Kingsville,ii,ii,True
2023,1,regular,Hampton,Grambling,fcs,fcs,True
2023,1,regular,Oregon,Portland State,fbs,fcs,True
2023,1,regular,Lane College,Miles College,ii,ii,True
2023,1,regular,App State,Gardner-Webb,fbs,fcs,True
2023,1,regular,Pittsburgh,Wofford,fbs,fcs,True
2023,1,regular,Auburn,Massachusetts,fbs,fbs,True
2023,1,regular,Texas,Rice,fbs,fbs,True
2023,1,regular,Western Kentucky,South Florida,fbs,fbs,True
2023,1,regular,Washington,Boise State,fbs,fbs,True
2023,1,regular,Notre Dame,Tennessee State,fbs,fcs,True
2023,1,regular,Cincinnati,Eastern Kentucky,fbs,fcs,True
2023,1,regular,North Dakota State,Eastern Washington,fcs,fcs,True
2023,1,regular,Maryland,Towson,fbs,fcs,True
2023,1,regular,Indiana,Ohio State,fbs,fbs,True
2023,1,regular,Wisconsin,Buffalo,fbs,fbs,True
2023,1,regular,North Texas,California,fbs,fbs,True
2023,1,regular,Mississippi State,SE Louisiana,fbs,fcs,True
2023,1,regular,Puget Sound,Lewis & Clark College,iii,iii,True
2023,1,regular,UNLV,Bryant,fbs,fcs,True
2023,1,regular,La Verne,Willamette,iii,iii,True
2023,1,regular,California Lutheran University,Southwestern University,iii,iii,True
2023,1,regular,SUNY Maritime,Hartwick,iii,iii,True
2023,1,regular,Arkansas,Western Carolina,fbs,fcs,True
2023,1,regular,North Dakota,Drake,fcs,fcs,True
2023,1,regular,Pacific Lutheran,Redlands,iii,iii,True
2023,1,regular,Syracuse,Colgate,fbs,fcs,True
2023,1,regular,Christopher Newport,Southern Virginia,iii,iii,True
2023,1,regular,Charlotte,South Carolina State,fbs,fcs,True
2023,1,regular,Edward Waters,Florida Memorial University,ii,,True
2023,1,regular,Lenoir-Rhyne,St. Augustine's,ii,ii,True
2023,1,regular,Berry College,Huntingdon College (AL),iii,iii,True
2023,1,regular,Florida Atlantic,Monmouth,fbs,fcs,True
2023,1,regular,James Madison,Bucknell,fbs,fcs,True
2023,1,regular,Stetson,St. Thomas University (Fl),fcs,,True
2023,1,regular,Anderson (IN),Trine University,iii,iii,True
2023,1,regular,Allen,ERSKINE,ii,ii,True
2023,1,regular,Georgia Southern,The Citadel,fbs,fcs,True
2023,1,regular,Manchester,North Park,iii,iii,True
2023,1,regular,Fordham,Wagner,fcs,fcs,True
2023,1,regular,Sacred Heart,Lafayette,fcs,fcs,True
2023,1,regular,Lock Haven University,Post University,ii,ii,True
2023,1,regular,Georgia,UT Martin,fbs,fcs,True
2023,1,regular,Marshall,UAlbany,fbs,fcs,True
2023,1,regular,Alabama State,Southern,fcs,fcs,True
2023,1,regular,Indianapolis,Hillsdale,ii,ii,True
2023,1,regular,Richmond,Morgan State,fcs,fcs,True
2023,1,regular,Livingstone,Bluefield State,ii,ii,True
2023,1,regular,Benedict College,Shaw,ii,ii,True
2023,1,regular,Slippery Rock,Wayne State (MI),ii,ii,True
2023,1,regular,Florida International,Maine,fbs,fcs,True
2023,1,regular,USC,Nevada,fbs,fbs,True
2023,1,regular,Memphis,Bethune-Cookman,fbs,fcs,True
2023,1,regular,Eureka College,Knox College,iii,iii,True
2023,1,regular,LAKELAND,Savannah St,,ii,True
2023,1,regular,Macalester,Minnesota Morris,iii,iii,True
2023,1,regular,Oklahoma State,Central Arkansas,fbs,fcs,True
2023,1,regular,UVA Wise,Union College,ii,,True
2023,1,regular,Southern Miss,Alcorn State,fbs,fcs,True
2023,1,regular,Illinois College,Millikin,iii,iii,True
2023,1,regular,Thiel,Case Western Reserve,iii,iii,True
2023,1,regular,Simpson College (IA),Augustana (IL),iii,iii,True
2023,1,regular,Valdosta State,Point University,ii,,True
2023,1,regular,Kansas State,Southeast Missouri State,fbs,fcs,True
2023,1,regular,Troy,Stephen F. Austin,fbs,fcs,True
2023,1,regular,Texas A&M,New Mexico,fbs,fbs,True
2023,1,regular,Houston,UTSA,fbs,fbs,True
2023,1,regular,Colorado State,Washington State,fbs,fbs,True
2023,1,regular,Wisconsin-Lutheran,Lake Forest College,iii,iii,True
2023,1,regular,Southern Illinois,Austin Peay,fcs,fcs,True
2023,1,regular,Houston Christian,Little Rock,fcs,,True
2023,1,regular,North Alabama,Chattanooga,fcs,fcs,True
2023,1,regular,Baylor,Texas State,fbs,fbs,True
2023,1,regular,UL Monroe,Army,fbs,fbs,True
2023,1,regular,Oklahoma Panhandle St,Southwest Baptist,ii,ii,True
2023,1,regular,Bluffton,Kenyon,iii,iii,True
2023,1,regular,Anna Maria College,Westfield State,iii,iii,True
2023,1,regular,Vanderbilt,Alabama A&M,fbs,fcs,True
2023,1,regular,Murray State,Presbyterian,fcs,fcs,True
2023,1,regular,Rose-Hulman,Depauw,iii,iii,True
2023,1,regular,Loras College,Benedictine University,iii,iii,True
2023,1,regular,Geneva,Carnegie Mellon,iii,iii,True
2023,1,regular,Illinois,Toledo,fbs,fbs,True
2023,1,regular,Penn State,West Virginia,fbs,fbs,True
2023,1,regular,Louisiana,Northwestern State,fbs,fcs,True
2023,1,regular,Alabama,Middle Tennessee,fbs,fbs,True
2023,1,regular,North Carolina,South Carolina,fbs,fbs,True
2023,1,regular,Wyoming,Texas Tech,fbs,fbs,True
2023,1,regular,NEWBERG,Howard Payne,iii,iii,True
2023,1,regular,Adams State,Lincoln (CA),ii,,True
2023,1,regular,Wartburg,Monmouth (IL),iii,iii,True
2023,1,regular,CSU Pueblo,Midwestern State,ii,ii,True
2023,1,regular,Western New Mexico,Sul Ross State,ii,iii,True
2023,1,regular,Virginia Tech,Old Dominion,fbs,fbs,True
2023,1,regular,Tulane,South Alabama,fbs,fbs,True
2023,1,regular,McNeese,Tarleton State,fcs,fcs,True
2023,1,regular,New Mexico State,Western Illinois,fbs,fcs,True
2023,1,regular,UTEP,Incarnate Word,fbs,fcs,True
2023,1,regular,Arizona,Northern Arizona,fbs,fcs,True
2023,1,regular,Pacific (OR),Chapman,iii,iii,True
2023,1,regular,BYU,Sam Houston,fbs,fbs,True
2023,1,regular,UCLA,Coastal Carolina,fbs,fbs,True
2023,1,regular,San Diego State,Idaho State,fbs,fcs,True
2023,1,regular,Rutgers,Northwestern,fbs,fbs,True
2023,1,regular,Florida A&M,Jackson State,fcs,fcs,True
2023,1,regular,San José State,Oregon State,fbs,fbs,True
2023,1,regular,Morehouse College,Virginia Union,ii,ii,True
2023,1,regular,Tuskegee,Fort Valley State,ii,ii,True
2023,1,regular,Florida State,LSU,fbs,fbs,True
2023,1,regular,Duke,Clemson,fbs,fbs,True
2023,2,regular,Alderson-Broaddus,Glenville State,ii,ii,True
2023,2,regular,Mars Hill,Wingate,ii,ii,True
2023,2,regular,East Central (OK),Southern Arkansas,ii,ii,True
2023,2,regular,Washburn,Missouri Southern State,ii,ii,True
2023,2,regular,Louisville,Murray State,fbs,fcs,True
2023,2,regular,Fort Hays State,Pittsburg St,ii,ii,True
2023,2,regular,Northwest Missouri St,Emporia State University,ii,ii,True
2023,2,regular,St. Lawrence,Norwich,iii,iii,True
2023,2,regular,Rhode Island,Stony Brook,fcs,fcs,True
2023,2,regular,Davidson,Wilson,fcs,ii,True
2023,2,regular,Bridgewater State,Worcester Polytechnic Institute,iii,iii,True
2023,2,regular,Franklin & Marshall,College Of New Jersey,iii,iii,True
2023,2,regular,Westfield State,Western New England,iii,iii,True
2023,2,regular,Mass Maritime,SUNY Maritime,iii,iii,True
2023,2,regular,Indiana,Indiana State,fbs,fcs,True
2023,2,regular,Kansas,Illinois,fbs,fbs,True
2023,2,regular,Salve Regina,Framingham State,iii,iii,True
2023,2,regular,West Liberty,Fairmont State,ii,ii,True
2023,2,regular,Juniata College,Alfred University,iii,iii,True
2023,2,regular,Wake Forest,Vanderbilt,fbs,fbs,True
2023,2,regular,Endicott College,Ithaca College,iii,iii,True
2023,2,regular,Otterbein,Muskingum University,iii,iii,True
2023,2,regular,Plymouth State,Biddeford,iii,iii,True
2023,2,regular,Georgia,Ball State,fbs,fbs,True
2023,2,regular,Ohio State,Youngstown State,fbs,fcs,True
2023,2,regular,Penn State,Delaware,fbs,fcs,True
2023,2,regular,Virginia Tech,Purdue,fbs,fbs,True
2023,2,regular,Baylor,Utah,fbs,fbs,True
2023,2,regular,NC State,Notre Dame,fbs,fbs,True
2023,2,regular,Boston College,Holy Cross,fbs,fcs,True
2023,2,regular,Virginia,James Madison,fbs,fbs,True
2023,2,regular,Army,Delaware State,fbs,fcs,True
2023,2,regular,Gannon,Millersville,ii,ii,True
2023,2,regular,Limestone,West Alabama,ii,ii,True
2023,2,regular,Edinboro University,Shepherd,ii,ii,True
2023,2,regular,Misericordia,Kings College (PA),iii,iii,True
2023,2,regular,Springfield,Husson,iii,iii,True
2023,2,regular,PennWest California,Kutztown University,ii,ii,True
2023,2,regular,Central Washington,Montana Tech,ii,,True
2023,2,regular,Albright,Delaware Valley,iii,iii,True
2023,2,regular,Coast Guard,Anna Maria College,iii,iii,True
2023,2,regular,Davenport,Bowie State,ii,ii,True
2023,2,regular,Shorter,ERSKINE,ii,ii,True
2023,2,regular,Dean College,Nichols College,iii,iii,True
2023,2,regular,Pace,Findlay,ii,ii,True
2023,2,regular,Thomas More College,UVA Wise,,ii,True
2023,2,regular,Southern Connecticut State,Assumption,ii,ii,True
2023,2,regular,Muhlenberg,Salisbury,iii,iii,True
2023,2,regular,Kansas State,Troy,fbs,fbs,True
2023,2,regular,Notre Dame College,West Virginia Wesleyan,ii,ii,True
2023,2,regular,Central Connecticut,Stonehill,fcs,fcs,True
2023,2,regular,Colorado,Nebraska,fbs,fbs,True
2023,2,regular,Mount St. Joseph,Hiram College,iii,iii,True
2023,2,regular,Seton Hill,Shippensburg,ii,ii,True
2023,2,regular,Rensselaer,Wilkes,iii,iii,True
2023,2,regular,Georgetown,Sacred Heart,fcs,fcs,True
2023,2,regular,Dickinson (PA),William Paterson,iii,iii,True
2023,2,regular,Dayton,Central State (OH),fcs,ii,True
2023,2,regular,Merchant Marine Academy,Gallaudet,iii,iii,True
2023,2,regular,Wheeling,Frostburg State,ii,ii,True
2023,2,regular,Susquehanna,Brockport,iii,iii,True
2023,2,regular,Presbyterian,Virginia University Of Lynchburg,fcs,,True
2023,2,regular,Stevenson,Lebanon Valley,iii,iii,True
2023,2,regular,Widener,FDU-Florham,iii,iii,True
2023,2,regular,Georgia Tech,South Carolina State,fbs,fcs,True
2023,2,regular,McDaniel College,Rowan,iii,iii,True
2023,2,regular,Ursinus,Kean,iii,iii,True
2023,2,regular,Waynesburg,Grove City College,iii,iii,True
2023,2,regular,Sul Ross State,Eastern New Mexico,iii,ii,True
2023,2,regular,Kenyon,Kalamazoo,iii,iii,True
2023,2,regular,Bluefield State,Emory & Henry College,ii,ii,True
2023,2,regular,Southern Virginia,Bridgewater (VA),iii,iii,True
2023,2,regular,Buffalo State,Apprentice School,iii,iii,True
2023,2,regular,Ohio Wesleyan,Wisconsin-River Falls,iii,iii,True
2023,2,regular,Minnesota State Moorhead,Minot State,ii,ii,True
2023,2,regular,Utica,Moravian,iii,iii,True
2023,2,regular,Carnegie Mellon,Saint Vincent,iii,iii,True
2023,2,regular,Kentucky State,Tuskegee,ii,ii,True
2023,2,regular,St John Fisher University,Hilbert College,iii,iii,True
2023,2,regular,Post University,Lincoln (PA),ii,ii,True
2023,2,regular,Westminster College (MO),Sewanee,iii,iii,True
2023,2,regular,Hartwick,Keystone,iii,iii,True
2023,2,regular,Hobart College,SUNY Morrisville,iii,iii,True
2023,2,regular,Elizabeth City State,St. Augustine's,ii,ii,True
2023,2,regular,Depauw,Anderson (IN),iii,iii,True
2023,2,regular,Johnson C Smith,Walsh,ii,ii,True
2023,2,regular,Michigan Tech,Hillsdale,ii,ii,True
2023,2,regular,Westminster (PA),Thiel,iii,iii,True
2023,2,regular,Northern Michigan,Lake Erie,ii,ii,True
2023,2,regular,Adrian,Defiance College,iii,iii,True
2023,2,regular,Wooster,Olivet College,iii,iii,True
2023,2,regular,Hope College,Loras College,iii,iii,True
2023,2,regular,Gettysburg,Montclair State,iii,iii,True
2023,2,regular,Wayne State (MI),Missouri S&T,ii,ii,True
2023,2,regular,Shaw,Virginia Union,ii,ii,True
2023,2,regular,Lycoming,Cortland,iii,iii,True
2023,2,regular,Butler,Taylor,fcs,,True
2023,2,regular,Clarion,Bloomsburg,ii,ii,True
2023,2,regular,Chowan,Delta State,ii,ii,True
2023,2,regular,Worcester St,Union (NY),iii,iii,True
2023,2,regular,Southwest Baptist,Black Hills State,ii,ii,True
2023,2,regular,Randolph-Macon,Catholic,iii,iii,True
2023,2,regular,Greenville,Eureka College,iii,iii,True
2023,2,regular,Hampden-Sydney,Brevard College,iii,iii,True
2023,2,regular,Truman State,South Dakota Mines,ii,ii,True
2023,2,regular,University of Mary,Sioux Falls,ii,ii,True
2023,2,regular,Allegheny,Geneva,iii,iii,True
2023,2,regular,Bethany (WV),Washington & Jefferson,iii,iii,True
2023,2,regular,Baldwin Wallace,Wilmington (OH),iii,iii,True
2023,2,regular,Franklin,Aurora,iii,iii,True
2023,2,regular,Central Michigan,New Hampshire,fbs,fcs,True
2023,2,regular,Ohio Northern,Capital,iii,iii,True
2023,2,regular,Crown College,Simpson College (IA),iii,iii,True
2023,2,regular,Bowling Green,Eastern Illinois,fbs,fcs,True
2023,2,regular,South Dakota,St. Thomas (MN),fcs,fcs,True
2023,2,regular,Illinois Wesleyan,Central College,iii,iii,True
2023,2,regular,Wheaton,Wisconsin-Oshkosh,iii,iii,True
2023,2,regular,Carleton,Pomona Pitzer,iii,iii,True
2023,2,regular,William Jewell,Kentucky Wesleyan,ii,ii,True
2023,2,regular,Nebraska Wesleyan,Mayville State,iii,,True
2023,2,regular,Cornell College (IA),Lawrence University,iii,iii,True
2023,2,regular,Monmouth (IL),Chicago,iii,iii,True
2023,2,regular,Wisconsin-Stout,Dickinson State University,iii,,True
2023,2,regular,Wisconsin-Lacrosse,Hardin-Simmons,iii,iii,True
2023,2,regular,McKendree,West Florida,ii,ii,True
2023,2,regular,New Mexico Highlands,Western New Mexico,ii,ii,True
2023,2,regular,Grinnell,Ripon,iii,iii,True
2023,2,regular,Quincy,Madonna University (Mich.),ii,,True
2023,2,regular,Central Missouri,Central Oklahoma,ii,ii,True
2023,2,regular,Maryville College (TN),Centre College Kentucky,iii,iii,True
2023,2,regular,Clark Atlanta,Fort Valley State,ii,ii,True
2023,2,regular,Knox College,Beloit,iii,iii,True
2023,2,regular,Millsaps,McMurry,iii,iii,True
2023,2,regular,Rhodes College,Austin,iii,iii,True
2023,2,regular,Rockford,St. Scholastica,iii,iii,True
2023,2,regular,Virginia St,Greeneville,ii,ii,True
2023,2,regular,Coe College,Wisconsin-Eau Claire,iii,iii,True
2023,2,regular,Illinois College,Lake Forest College,iii,iii,True
2023,2,regular,Bethel (MN),Wartburg,iii,iii,True
2023,2,regular,Wisconsin-Stevens Pt,St. Norbert,iii,iii,True
2023,2,regular,Winona State,Concordia University St Paul,ii,ii,True
2023,2,regular,Wisconsin-Whitewater,Saint John's (MN),iii,iii,True
2023,2,regular,Oberlin,Concordia University Chicago,iii,iii,True
2023,2,regular,Chadron St,Augustana University (SD),ii,ii,True
2023,2,regular,Martin Luther,Macalester,iii,iii,True
2023,2,regular,Northwestern (MN),Concordia-Wisconsin,iii,iii,True
2023,2,regular,Clemson,Charleston Southern,fbs,fcs,True
2023,2,regular,Western Carolina,Samford,fcs,fcs,True
2023,2,regular,Fitchburg State,Castleton,iii,iii,True
2023,2,regular,BYU,Southern Utah,fbs,fcs,True
2023,2,regular,Luther,St. Olaf,iii,iii,True
2023,2,regular,Kentucky,Eastern Kentucky,fbs,fcs,True
2023,2,regular,Western Colorado,UT Permian Basin,ii,ii,True
2023,2,regular,The Citadel,Campbell,fcs,fcs,True
2023,2,regular,Syracuse,Western Michigan,fbs,fbs,True
2023,2,regular,Michigan State,Richmond,fbs,fcs,True
2023,2,regular,Ohio Dominican,Winston-Salem,ii,ii,True
2023,2,regular,St. Anselm,Tiffin,ii,ii,True
2023,2,regular,Navy,Wagner,fbs,fcs,True
2023,2,regular,Northern Illinois,Southern Illinois,fbs,fcs,True
2023,2,regular,Toledo,Texas Southern,fbs,fcs,True
2023,2,regular,Massachusetts,Miami (OH),fbs,fbs,True
2023,2,regular,Tulane,Ole Miss,fbs,fbs,True
2023,2,regular,Michigan,UNLV,fbs,fbs,True
2023,2,regular,North Dakota State,Maine,fcs,fcs,True
2023,2,regular,Northwestern,UTEP,fbs,fbs,True
2023,2,regular,Miami,Texas A&M,fbs,fbs,True
2023,2,regular,Iowa State,Iowa,fbs,fbs,True
2023,2,regular,UTSA,Texas State,fbs,fbs,True
2023,2,regular,Wyoming,Portland State,fbs,fcs,True
2023,2,regular,Upper Iowa University,St Ambrose University  Iowa,ii,,True
2023,2,regular,Indiana-Pennsylvania,East Stroudsburg University,ii,ii,True
2023,2,regular,Arkansas,Kent State,fbs,fbs,True
2023,2,regular,North Dakota,Northern Arizona,fcs,fcs,True
2023,2,regular,Concordia Moorhead,Pacific Lutheran,iii,iii,True
2023,2,regular,Western Illinois,Illinois State,fcs,fcs,True
2023,2,regular,Edward Waters,Benedict College,ii,ii,True
2023,2,regular,Bethune-Cookman,Savannah St,fcs,ii,True
2023,2,regular,Pacific (OR),NEWBERG,iii,iii,True
2023,2,regular,East Carolina,Marshall,fbs,fbs,True
2023,2,regular,Northern Colorado,Incarnate Word,fcs,fcs,True
2023,2,regular,Merrimack,Lehigh,fcs,fcs,True
2023,2,regular,Lewis & Clark College,Willamette,iii,iii,True
2023,2,regular,Eastern Oregon,Whitworth,,iii,True
2023,2,regular,San José State,Cal Poly,fbs,fcs,True
2023,2,regular,San Diego,Colorado Mesa,fcs,ii,True
2023,2,regular,Western Oregon,Lincoln (CA),ii,,True
2023,2,regular,UMass Dartmouth,Curry College,iii,iii,True
2023,2,regular,Tennessee,Austin Peay,fbs,fcs,True
2023,2,regular,Washington,Tulsa,fbs,fbs,True
2023,2,regular,Northern Iowa,Weber State,fcs,fcs,True
2023,2,regular,South Alabama,SE Louisiana,fbs,fcs,True
2023,2,regular,North Carolina,App State,fbs,fbs,True
2023,2,regular,East Tennessee State,Carson-Newman College,fcs,ii,True
2023,2,regular,Indiana Wesleyan,Valparaiso,,fcs,True
2023,2,regular,Hampton,Norfolk State,fcs,fcs,True
2023,2,regular,Bryant,Long Island University,fcs,fcs,True
2023,2,regular,Gardner-Webb,Elon,fcs,fcs,True
2023,2,regular,Villanova,Colgate,fcs,fcs,True
2023,2,regular,William & Mary,Wofford,fcs,fcs,True
2023,2,regular,Alabama State,Miles College,fcs,ii,True
2023,2,regular,Old Dominion,Louisiana,fbs,fbs,True
2023,2,regular,Towson,Monmouth,fcs,fcs,True
2023,2,regular,Bucknell,VMI,fcs,fcs,True
2023,2,regular,West Virginia State,UNC Pembroke,ii,ii,True
2023,2,regular,Southwest Minnesota State,Bemidji State,ii,ii,True
