game_id,game_date,season,season_type,week,passer_player_id,passer_player_name,posteam,defteam,qb_epa_mean,qb_epa_sum,qb_epa_count,cpoe_mean,success_mean,attempts
2006_10_CHI_NYG,2006-11-12,2006,REG,10,00-0022803,E.Manning,NYG,CHI,-0.613918,-20.873227,34,-16.952837,0.352941,34.000000
2006_10_CLE_ATL,2006-11-12,2006,REG,10,00-0020245,M.Vick,ATL,CLE,-0.296636,-12.162064,41,-23.540192,0.292683,41.000000
2006_10_CLE_ATL,2006-11-12,2006,REG,10,00-0022787,M.Schaub,ATL,CLE,-0.233477,-0.233477,1,-60.403866,0.000000,1.000000
2006_10_CLE_ATL,2006-11-12,2006,REG,10,00-0023502,C.Frye,CLE,ATL,-0.107957,-2.914830,27,9.108374,0.333333,27.000000
2006_10_DAL_ARI,2006-11-12,2006,REG,10,00-0021678,T.Romo,DAL,ARI,0.712726,20.669047,29,11.436466,0.551724,29.000000
2006_10_DAL_ARI,2006-11-12,2006,REG,10,00-0024225,M.Leinart,ARI,DAL,-0.124500,-4.731002,38,-8.023706,0.368421,38.000000
2006_10_DEN_OAK,2006-11-12,2006,REG,10,00-0013042,J.Plummer,DEN,LV,-0.077656,-2.562642,33,3.563343,0.424242,33.000000
2006_10_DEN_OAK,2006-11-12,2006,REG,10,00-0023504,A.Walter,LV,DEN,-0.278574,-10.028666,36,-4.105612,0.333333,36.000000
2006_10_GB_MIN,2006-11-12,2006,REG,10,00-0005106,B.Favre,GB,MIN,0.366194,15.380165,42,-7.901152,0.404762,42.000000
2006_10_GB_MIN,2006-11-12,2006,REG,10,00-0008442,B.Johnson,MIN,GB,-0.192928,-6.366614,33,-1.133913,0.363636,33.000000
2006_10_HOU_JAX,2006-11-12,2006,REG,10,00-0020480,S.Rosenfels,HOU,JAX,-0.680307,-2.721228,4,-39.372251,0.250000,4.000000
2006_10_HOU_JAX,2006-11-12,2006,REG,10,00-0020608,D.Carr,HOU,JAX,0.015553,0.513236,33,-9.620834,0.333333,33.000000
2006_10_HOU_JAX,2006-11-12,2006,REG,10,00-0021231,D.Garrard,JAX,HOU,-0.520732,-18.746353,36,-19.910164,0.361111,36.000000
2006_10_KC_MIA,2006-11-12,2006,REG,10,00-0007835,D.Huard,KC,MIA,-0.162702,-6.670798,41,-15.191298,0.268293,41.000000
2006_10_KC_MIA,2006-11-12,2006,REG,10,00-0021141,J.Harrington,MIA,KC,0.049642,1.787116,36,-5.369169,0.416667,36.000000
2006_10_NO_PIT,2006-11-12,2006,REG,10,00-0020531,D.Brees,NO,PIT,0.493314,23.679056,48,1.265637,0.500000,48.000000
2006_10_NO_PIT,2006-11-12,2006,REG,10,00-0022924,B.Roethlisberger,PIT,NO,0.357259,10.717774,30,1.377421,0.433333,30.000000
2006_10_NYJ_NE,2006-11-12,2006,REG,10,00-0019559,C.Pennington,NYJ,NE,-0.007992,-0.271729,34,4.073625,0.441176,34.000000
2006_10_NYJ_NE,2006-11-12,2006,REG,10,00-0019596,T.Brady,NE,NYJ,0.003277,0.134360,41,5.121172,0.439024,41.000000
2006_10_SD_CIN,2006-11-12,2006,REG,10,00-0021429,C.Palmer,CIN,LAC,0.290434,12.779084,44,20.892335,0.568182,44.000000
2006_10_SD_CIN,2006-11-12,2006,REG,10,00-0022942,P.Rivers,LAC,CIN,0.562101,21.921954,39,7.988760,0.564103,39.000000
2006_10_SF_DET,2006-11-12,2006,REG,10,00-0009311,J.Kitna,DET,SF,-0.133541,-4.406868,33,0.096866,0.454545,33.000000
2006_10_SF_DET,2006-11-12,2006,REG,10,00-0023436,A.Smith,SF,DET,0.165046,3.796057,23,5.312935,0.478261,23.000000
2006_10_STL_SEA,2006-11-12,2006,REG,10,00-0019599,M.Bulger,LA,SEA,-0.056482,-2.541710,45,3.433052,0.422222,45.000000
2006_10_STL_SEA,2006-11-12,2006,REG,10,00-0022055,S.Wallace,SEA,LA,-0.400351,-11.209836,28,2.931078,0.428571,28.000000
2006_10_TB_CAR,2006-11-13,2006,REG,10,00-0004161,J.Delhomme,CAR,TB,0.328384,11.165069,34,4.712132,0.500000,34.000000
2006_10_TB_CAR,2006-11-13,2006,REG,10,00-0024408,B.Gradkowski,TB,CAR,-0.188222,-6.587769,35,-7.734132,0.342857,35.000000
2006_10_WAS_PHI,2006-11-12,2006,REG,10,00-0002110,M.Brunell,WAS,PHI,-0.486541,-15.082762,31,-9.858206,0.354839,31.000000
2006_10_WAS_PHI,2006-11-12,2006,REG,10,00-0011022,D.McNabb,PHI,WAS,0.580202,15.085251,26,-5.509070,0.461538,26.000000
2006_11_ATL_BAL,2006-11-19,2006,REG,11,00-0011024,S.McNair,BAL,ATL,0.196914,7.088900,36,9.360991,0.527778,36.000000
2006_11_ATL_BAL,2006-11-19,2006,REG,11,00-0020245,M.Vick,ATL,BAL,-0.339595,-8.829471,26,-4.961120,0.307692,26.000000
2006_11_BUF_HOU,2006-11-19,2006,REG,11,00-0020608,D.Carr,HOU,BUF,0.084060,2.689925,32,12.414377,0.343750,32.000000
2006_11_BUF_HOU,2006-11-19,2006,REG,11,00-0022912,J.Losman,BUF,HOU,0.321509,12.538868,39,1.596202,0.512821,39.000000
2006_11_CHI_NYJ,2006-11-19,2006,REG,11,00-0019559,C.Pennington,NYJ,CHI,-0.211176,-7.391163,35,-4.520361,0.457143,35.000000
2006_11_CHI_NYJ,2006-11-19,2006,REG,11,00-0022121,R.Grossman,CHI,NYJ,-0.091928,-2.114339,23,-19.054202,0.173913,23.000000
2006_11_CIN_NO,2006-11-19,2006,REG,11,00-0020531,D.Brees,NO,CIN,0.001001,0.053046,53,5.658583,0.566038,53.000000
2006_11_CIN_NO,2006-11-19,2006,REG,11,00-0021429,C.Palmer,CIN,NO,0.404968,9.314261,23,9.613741,0.565217,23.000000
2006_11_DET_ARI,2006-11-19,2006,REG,11,00-0009311,J.Kitna,DET,ARI,-0.024396,-1.024636,42,-2.847840,0.428571,42.000000
2006_11_DET_ARI,2006-11-19,2006,REG,11,00-0024225,M.Leinart,ARI,DET,0.304997,8.844915,29,0.118502,0.448276,29.000000
2006_11_IND_DAL,2006-11-19,2006,REG,11,00-0010346,P.Manning,IND,DAL,-0.161895,-6.475786,40,-1.662012,0.425000,40.000000
2006_11_IND_DAL,2006-11-19,2006,REG,11,00-0021678,T.Romo,DAL,IND,0.192023,4.608562,24,18.975570,0.625000,24.000000
2006_11_MIN_MIA,2006-11-19,2006,REG,11,00-0008442,B.Johnson,MIN,MIA,-0.136069,-6.395260,47,-6.201228,0.404255,47.000000
2006_11_MIN_MIA,2006-11-19,2006,REG,11,00-0021141,J.Harrington,MIA,MIN,-0.018302,-0.768696,42,0.389532,0.500000,42.000000
2006_11_NE_GB,2006-11-19,2006,REG,11,00-0005106,B.Favre,GB,NE,-0.437302,-6.996827,16,-21.867228,0.187500,16.000000
2006_11_NE_GB,2006-11-19,2006,REG,11,00-0019596,T.Brady,NE,GB,0.580535,18.577136,32,1.236541,0.500000,32.000000
2006_11_NE_GB,2006-11-19,2006,REG,11,00-0023459,A.Rodgers,GB,NE,-1.048431,-15.726468,15,-25.755076,0.133333,15.000000
2006_11_NE_GB,2006-11-19,2006,REG,11,00-0023662,M.Cassel,NE,GB,-1.025580,-1.025580,1,,0.000000,1.000000
2006_11_NYG_JAX,2006-11-20,2006,REG,11,00-0021231,D.Garrard,JAX,NYG,0.237973,7.615141,32,-0.080102,0.500000,32.000000
2006_11_NYG_JAX,2006-11-20,2006,REG,11,00-0022803,E.Manning,NYG,JAX,-0.092511,-3.885447,42,-15.242434,0.380952,42.000000
2006_11_OAK_KC,2006-11-19,2006,REG,11,00-0001823,A.Brooks,LV,KC,0.251613,5.535492,22,,0.500000,22.000000
2006_11_OAK_KC,2006-11-19,2006,REG,11,00-0006355,T.Green,KC,LV,-0.039048,-0.702863,18,49.403071,0.388889,18.000000
2006_11_OAK_KC,2006-11-19,2006,REG,11,00-0023504,A.Walter,LV,KC,-0.077725,-0.310901,4,,0.250000,4.000000
2006_11_PIT_CLE,2006-11-19,2006,REG,11,00-0022924,B.Roethlisberger,PIT,CLE,0.033315,1.532487,46,3.386992,0.521739,46.000000
2006_11_PIT_CLE,2006-11-19,2006,REG,11,00-0023502,C.Frye,CLE,PIT,-0.082996,-2.655879,32,8.036213,0.437500,32.000000
2006_11_SD_DEN,2006-11-19,2006,REG,11,00-0013042,J.Plummer,DEN,LAC,-0.160466,-4.813967,30,-13.034867,0.366667,30.000000
2006_11_SD_DEN,2006-11-19,2006,REG,11,00-0022942,P.Rivers,LAC,DEN,0.216148,5.835989,27,6.747331,0.629630,27.000000
2006_11_SEA_SF,2006-11-19,2006,REG,11,00-0022055,S.Wallace,SEA,SF,-0.036309,-1.198212,33,5.085489,0.454545,33.000000
2006_11_SEA_SF,2006-11-19,2006,REG,11,00-0023436,A.Smith,SF,SEA,-0.122340,-3.180844,26,9.768988,0.346154,26.000000
2006_11_STL_CAR,2006-11-19,2006,REG,11,00-0004161,J.Delhomme,CAR,LA,-0.128783,-3.605918,28,-9.974789,0.321429,28.000000
2006_11_STL_CAR,2006-11-19,2006,REG,11,00-0019599,M.Bulger,LA,CAR,-0.424320,-17.397110,41,-11.161221,0.219512,41.000000
2006_11_TEN_PHI,2006-11-19,2006,REG,11,00-0005755,J.Garcia,PHI,TEN,-0.101446,-4.869385,48,-9.951878,0.333333,48.000000
2006_11_TEN_PHI,2006-11-19,2006,REG,11,00-0011022,D.McNabb,PHI,TEN,-0.422157,-5.488045,13,-19.500817,0.461538,13.000000
2006_11_TEN_PHI,2006-11-19,2006,REG,11,00-0024218,V.Young,TEN,PHI,-0.317176,-7.929398,25,-19.277511,0.200000,25.000000
2006_11_WAS_TB,2006-11-19,2006,REG,11,00-0023460,J.Campbell,WAS,TB,0.147746,5.318844,36,-2.717981,0.416667,36.000000
2006_11_WAS_TB,2006-11-19,2006,REG,11,00-0024408,B.Gradkowski,TB,WAS,0.261286,5.487008,21,4.380874,0.619048,21.000000
2006_12_ARI_MIN,2006-11-26,2006,REG,12,00-0008442,B.Johnson,MIN,ARI,0.268202,11.532678,43,9.504768,0.511628,43.000000
2006_12_ARI_MIN,2006-11-26,2006,REG,12,00-0024225,M.Leinart,ARI,MIN,0.233221,12.127491,52,7.236628,0.461538,52.000000
2006_12_CAR_WAS,2006-11-26,2006,REG,12,00-0004161,J.Delhomme,CAR,WAS,-0.190373,-7.424532,39,-0.714579,0.358974,39.000000
2006_12_CAR_WAS,2006-11-26,2006,REG,12,00-0023460,J.Campbell,WAS,CAR,-0.233336,-5.600060,24,-16.693054,0.250000,24.000000
2006_12_CHI_NE,2006-11-26,2006,REG,12,00-0019596,T.Brady,NE,CHI,0.301120,9.936944,33,7.648563,0.515152,33.000000
2006_12_CHI_NE,2006-11-26,2006,REG,12,00-0022121,R.Grossman,CHI,NE,-0.194242,-6.798460,35,-6.042953,0.285714,35.000000
2006_12_CIN_CLE,2006-11-26,2006,REG,12,00-0018272,A.Wright,CIN,CLE,0.191337,0.574012,3,26.784644,0.333333,3.000000
2006_12_CIN_CLE,2006-11-26,2006,REG,12,00-0021429,C.Palmer,CIN,CLE,0.439194,14.932612,34,22.470069,0.558824,34.000000
2006_12_CIN_CLE,2006-11-26,2006,REG,12,00-0023502,C.Frye,CLE,CIN,-0.438076,-14.456494,33,7.114173,0.393939,33.000000
2006_12_DEN_KC,2006-11-23,2006,REG,12,00-0006355,T.Green,KC,DEN,-0.020478,-0.470994,23,-0.409804,0.478261,23.000000
2006_12_DEN_KC,2006-11-23,2006,REG,12,00-0013042,J.Plummer,DEN,KC,-0.029674,-1.186964,40,1.623435,0.500000,40.000000
2006_12_GB_SEA,2006-11-27,2006,REG,12,00-0005106,B.Favre,GB,SEA,0.012580,0.478022,38,0.473308,0.447368,38.000000
2006_12_GB_SEA,2006-11-27,2006,REG,12,00-0007091,M.Hasselbeck,SEA,GB,-0.372468,-14.153799,38,-10.912655,0.421053,38.000000
2006_12_HOU_NYJ,2006-11-26,2006,REG,12,00-0019559,C.Pennington,NYJ,HOU,0.298237,9.543576,32,14.302582,0.531250,32.000000
2006_12_HOU_NYJ,2006-11-26,2006,REG,12,00-0020608,D.Carr,HOU,NYJ,0.018182,1.036393,57,5.568631,0.543860,57.000000
2006_12_HOU_NYJ,2006-11-26,2006,REG,12,00-0021379,P.Ramsey,NYJ,HOU,-0.431990,-0.431990,1,-30.596018,0.000000,1.000000
2006_12_JAX_BUF,2006-11-26,2006,REG,12,00-0021231,D.Garrard,JAX,BUF,0.090293,2.257337,25,12.940511,0.560000,25.000000
2006_12_JAX_BUF,2006-11-26,2006,REG,12,00-0022912,J.Losman,BUF,JAX,0.207933,5.822126,28,8.072654,0.571429,28.000000
2006_12_MIA_DET,2006-11-23,2006,REG,12,00-0009311,J.Kitna,DET,MIA,-0.370483,-17.783181,48,-8.412750,0.312500,48.000000
2006_12_MIA_DET,2006-11-23,2006,REG,12,00-0021141,J.Harrington,MIA,DET,0.384908,11.547229,30,0.762132,0.600000,30.000000
2006_12_NO_ATL,2006-11-26,2006,REG,12,00-0020245,M.Vick,ATL,NO,-0.640547,-17.294776,27,-15.467017,0.148148,27.000000
2006_12_NO_ATL,2006-11-26,2006,REG,12,00-0020531,D.Brees,NO,ATL,0.543984,17.407497,32,8.898214,0.468750,32.000000
2006_12_NYG_TEN,2006-11-26,2006,REG,12,00-0022803,E.Manning,NYG,TEN,-0.118890,-3.328907,28,-0.579050,0.500000,28.000000
2006_12_NYG_TEN,2006-11-26,2006,REG,12,00-0024218,V.Young,TEN,NYG,0.247476,8.661649,35,12.159870,0.542857,35.000000
2006_12_OAK_SD,2006-11-26,2006,REG,12,00-0001823,A.Brooks,LV,LAC,-0.121156,-4.240446,35,-2.074405,0.342857,35.000000
2006_12_OAK_SD,2006-11-26,2006,REG,12,00-0022942,P.Rivers,LAC,LV,-0.288079,-9.218519,32,-16.872108,0.343750,32.000000
2006_12_PHI_IND,2006-11-26,2006,REG,12,00-0005755,J.Garcia,PHI,IND,-0.005763,-0.138313,24,17.135198,0.625000,24.000000
2006_12_PHI_IND,2006-11-26,2006,REG,12,00-0010346,P.Manning,IND,PHI,0.205167,3.898167,19,8.285807,0.631579,19.000000
2006_12_PHI_IND,2006-11-26,2006,REG,12,00-0020305,A.Feeley,PHI,IND,-0.489163,-2.934981,6,9.238837,0.333333,6.000000
2006_12_PIT_BAL,2006-11-26,2006,REG,12,00-0000865,C.Batch,PIT,BAL,0.057769,0.057769,1,14.598715,1.000000,1.000000
2006_12_PIT_BAL,2006-11-26,2006,REG,12,00-0011024,S.McNair,BAL,PIT,0.143791,3.307187,23,12.171011,0.478261,23.000000
2006_12_PIT_BAL,2006-11-26,2006,REG,12,00-0022164,K.Boller,BAL,PIT,-0.002188,-0.006565,3,25.375875,0.666667,3.000000
