passer_player_id,origin_season,target_start_season,target_end_season,target_span_days,k_epa,k_cpoe,k_success,k_informed,y
00-0029668,2012,2012,2013,357,0.0260320002699647,-0.9786217577517492,0.4569758652125989,0.034125399046987824,-0.005989870759289179
00-0029668,2013,2013,2014,357,0.006377483518734186,-2.718771802692645,0.4335770177671423,0.014730217220217537,0.03140057613814757
00-0029668,2013,2013,2014,354,0.005351257561999109,-2.96583844382553,0.4393945582310935,0.014244426002941506,0.17984511816838997
00-0029668,2014,2014,2015,363,0.02799750450077517,-2.333429472913535,0.4451210804281768,0.03746029505919315,0.1252515015576324
00-0029668,2014,2014,2016,672,0.11510404574674105,-1.214981731007437,0.4585766292132985,0.11904103563693277,-0.0496000031201248
00-0029668,2015,2015,2016,426,0.06412739218090148,-1.3817463986806862,0.44504632318969944,0.06447179262423118,0.006280812312312318
00-0029668,2016,2016,2018,728,0.042557863784698696,-1.785895060591583,0.43499351503771766,0.04040306695046379,0.08914189193548389
00-0029668,2016,2016,2018,720,0.0439150508149325,-1.2523134171625014,0.4427351386433294,0.039914969321321554,0.20608847763578272
00-0029701,2012,2012,2013,357,-0.11135724232091096,-2.0305706758520006,0.4116956035741253,-0.11257193325821004,0.01172387380497132
00-0029701,2012,2012,2013,361,-0.04542912392241,-2.3287407319953415,0.4358231560911589,-0.042912493074167835,-0.02393417996604414
00-0029701,2013,2013,2014,357,-0.03016047334284645,-1.9639749747221584,0.4344213483753403,-0.026157353144327867,-0.01456356151419558
00-0029701,2013,2013,2014,357,-0.0348382226735101,-1.4235797024605845,0.43418099880189787,-0.03467100696129076,0.03658221661237786
00-0029701,2014,2014,2015,364,-0.020784043748950647,-1.4505379535611638,0.43105176815576585,-0.02309306231567978,0.04585509233176839
00-0029701,2014,2014,2015,367,0.005937369673014284,-0.9566028755178444,0.4478108125280176,0.0018790345199841988,0.0028944939209726494
00-0029701,2015,2015,2016,357,0.010225074146688473,0.3901246232098171,0.46136754139727565,0.005084779211060432,-0.012420249999999996
00-0029701,2015,2015,2016,357,0.0037002968821352477,0.8066703454326066,0.4534331610196255,-0.0023231228523896003,0.030377359205776177
00-0029701,2016,2016,2018,742,0.007270293564840674,0.5473203505515767,0.43018446437534785,0.000542188235361874,0.02570799588477366
00-0029701,2016,2016,2019,1057,0.022045634455662134,1.3069696686335084,0.44114269501185166,0.014439452755431572,-0.12364157575757576
00-0029701,2018,2018,2019,434,0.012467081331461571,1.9984274906637882,0.4410405781759676,0.004176973993560196,-0.016497918976545834
00-0029701,2019,2019,2020,371,-0.04735168678150239,1.37606224480708,0.43267127872904776,-0.056127722420184344,0.2618727928994083
00-0029701,2019,2019,2020,364,0.014596782032386561,2.677294063844631,0.46273296431717875,0.005664660238261337,0.29178748611111116
00-0029701,2020,2020,2021,351,0.10291091801733403,2.985792948376365,0.4851049210849451,0.08950677284925089,0.1286575077220077
00-0029701,2020,2020,2021,357,0.14569494809579048,2.952334864136071,0.49269318832662706,0.12730135765140563,-0.003360352189781026
00-0029701,2021,2021,2022,350,0.10771045915825178,2.123006518585743,0.48770620267020715,0.08639752569652578,0.057192670731707314
00-0029701,2021,2021,2023,626,0.06416244556601529,2.0789347561353604,0.48519695994985457,0.040525184714377056,0.07611244583333333
00-0029701,2022,2022,2023,441,0.08518400490328859,2.5654598171716514,0.4822840660953745,0.05861750188292872,-0.019787160083160064
00-0029677,2012,2012,2013,364,-0.12039421503784066,-3.2258407457072957,0.39642747567089354,-0.12939227802585465,-0.04615865562913907
00-0029677,2012,2012,2014,714,-0.06334972135225145,-3.8003748639038144,0.40961806871546985,-0.0690818583374173,-0.10218341587901703
00-0029677,2013,2013,2015,815,-0.08139387708477841,-3.1753339394661437,0.4019947086344801,-0.08707121619344839,-0.026509798969072157
00-0029263,2012,2012,2013,357,-0.0627446166622481,-1.2001275985092714,0.41770225744618106,-0.07944658948726424,0.23418309882352942
00-0029263,2012,2012,2013,357,0.006429385602615079,0.18227349144468774,0.43995755878839937,0.001062114196927623,0.2169793356321839
00-0029263,2013,2013,2014,354,0.15607703952129304,3.0898678082853612,0.47057091148326263,0.15615403057846178,0.14981809932279908
00-0029263,2013,2013,2014,364,0.12603742307820978,2.3773850250657658,0.4601764119816685,0.12968343867198145,0.13829597021276596
00-0029263,2014,2014,2015,364,0.15804846931201275,3.9560660935811285,0.45896314304107355,0.15952415292145583,0.056032664062499994
00-0029263,2014,2014,2015,364,0.1149563033409017,3.1827013125164902,0.4388329063437029,0.11352689286540413,0.03737239029126213
00-0029263,2015,2015,2016,357,0.10726752124611667,4.1530525946046435,0.4372284606948696,0.10383112086058296,0.2533247140151515
00-0029263,2015,2015,2016,357,0.07855533248788554,4.462206187914788,0.43398977435113,0.07358739119273841,0.3410495543478261
00-0029263,2016,2016,2017,357,0.19152420586654798,5.183089050597533,0.47283576114737175,0.18559485458245145,0.07268835551663747
00-0029263,2016,2016,2017,354,0.19379950343505006,5.522695286423097,0.481134477942675,0.18711863576256746,0.04417011698717947
00-0029263,2017,2017,2018,357,0.12215151768167269,4.96957392537497,0.46964866329389204,0.11500772618715321,0.067358400990099
00-0029263,2017,2017,2018,356,0.12604856202028683,5.438512383522231,0.4695004701561709,0.11876117407392318,0.04757381459566075
00-0029263,2018,2018,2019,356,0.0977945680403048,4.600294255484029,0.45570952519312463,0.0899995210802447,0.14142701535087715
00-0029263,2018,2018,2019,353,0.1023093800261898,5.0955393227463075,0.4615137872624684,0.09385372425509246,0.23078677606177606
00-0029263,2019,2019,2020,364,0.11463030806994738,5.92272492781393,0.4531701386036651,0.10571493965724607,0.17990330155979203
00-0029263,2019,2019,2020,370,0.15720838259544476,6.632631260834877,0.47515852824316634,0.1485719550075711,0.11610103915171287
00-0029263,2020,2020,2021,357,0.1460749276798975,6.460053628072778,0.47137083505869665,0.1375186396643217,0.11943186868686867
00-0029263,2020,2020,2021,381,0.14557550203853112,6.553037940565308,0.4805937282645069,0.137374409015992,0.007439129277566532
00-0029263,2021,2021,2022,371,0.13562466602936643,6.372391074292512,0.48040258296567195,0.12172900056680433,0.015617360000000016
00-0029263,2021,2021,2022,357,0.08193786185034925,5.851750979773866,0.45864265186040265,0.06336368610877288,-0.015904665441176472
00-0029263,2022,2022,2023,364,0.08409088317019914,4.388042444234464,0.4495084370655096,0.062276311067259976,-0.06840776773049645
00-0029263,2022,2022,2023,357,0.019437784303135815,3.5428270070666126,0.42558326534610547,-0.004559707290655998,-0.06710049425287358
00-0029263,2023,2023,2024,410,0.014872386191911932,3.4031222160162233,0.42146615816266414,-0.010591026971276545,-0.0399859494163424
00-0029263,2023,2023,2025,644,-0.017286829412639412,3.808625557275276,0.41229707805108196,-0.04495358643629416,-0.0006921918294848976
00-0029665,2012,2012,2013,364,0.032641351861850604,-0.2862809577846268,0.43433499176449974,0.04134474094253914,0.16807707581967213
00-0029665,2012,2012,2013,364,0.058546497412904956,0.700776184658453,0.43969193928395045,0.06551885172317118,0.14365189013035382
00-0029665,2013,2013,2014,427,0.12307473274391444,1.483347782609412,0.4638101262880153,0.13074600508387293,-0.05488446938775509
00-0029665,2013,2013,2016,1125,0.09276975102516968,0.3949019317574431,0.45529255008501046,0.10106282841258447,-0.16994311040339702
00-0029665,2014,2014,2019,1831,0.00833229758948124,0.7969000572083483,0.43040453521937844,0.018031568413418003,-0.07833861589403973
00-0029604,2012,2012,2015,1019,-0.05852483800890306,-0.9415820285296269,0.4094240837696335,-0.0797978185543726,0.011359999999999997
00-0029604,2014,2014,2015,434,-0.04478896695347215,-2.6269735970312924,0.4120166158651063,-0.055429069878816066,0.04549303231292516
00-0029604,2015,2015,2016,357,-0.008990181067358891,-2.1014868633623665,0.42555705203267574,-0.017199762405450444,0.17553611945392492
00-0029604,2015,2015,2016,353,0.015390274330681337,-0.4640617556299728,0.4327380379763278,0.0077796044344240235,0.306336668852459
00-0029604,2016,2016,2017,357,0.10159649733996404,1.4519615704996287,0.4740568223635818,0.0940234478166771,0.18234228712871287
00-0029604,2016,2016,2017,354,0.1747271938251479,3.000479361059605,0.4981574784377321,0.1672819487829712,0.06871352730375427
00-0029604,2017,2017,2018,356,0.14155250207437595,2.917526380177313,0.4873891853051488,0.1337469784130553,0.0005548963317384345
00-0029604,2017,2017,2018,360,0.131958526171206,2.910213752030763,0.4781452819182195,0.12406554820566829,0.003582646697388624
00-0029604,2018,2018,2019,360,0.05921043797121262,1.394947374869523,0.4620510066299832,0.05143137166020492,-0.004254470692717576
00-0029604,2018,2018,2019,350,0.07262917957287336,2.4113512608322494,0.48190084435035463,0.06477802857503942,0.1121721046511628
00-0029604,2019,2019,2020,371,0.020923742402739424,1.9007592571485814,0.465695015818546,0.012335129177292424,0.17267041730769228
00-0029604,2019,2019,2020,370,0.11319327078312243,3.244042795045889,0.4742104322646375,0.10460401221753142,0.10020211153846154
00-0029604,2020,2020,2021,357,0.07947504437649759,2.775700723475739,0.46371097238736037,0.06723884779618414,0.18704492144026186
00-0029604,2020,2020,2021,357,0.10257317278380577,3.530695832700136,0.48825868384067017,0.08569744287405558,0.16737095411392403
00-0029604,2021,2021,2022,357,0.12338118445630114,3.100404176043596,0.488303068639487,0.10375880127353372,0.05926696081771721
00-0029604,2021,2021,2022,360,0.1318270204658584,3.172772678137409,0.48087570660928186,0.1096416023115957,-0.01792261129568107
00-0029604,2022,2022,2023,350,0.08673068946753316,2.202522633818908,0.46639696114163665,0.06258108610225917,0.06903492421991085
00-0029604,2022,2022,2024,651,0.07079403394255399,1.9472891538254722,0.4640010041805288,0.045700522217753684,0.10266163897763582
00-0029604,2023,2023,2024,413,0.08842060836843116,2.3314599696350466,0.4697948505647241,0.06344083792516726,0.10384696785714286
00-0029604,2024,2024,2025,427,0.08919482207848753,2.614239295291025,0.47115196285599115,0.062179141282277146,0.01967518326693227
00-0029567,2012,2012,2013,385,-0.096760674642858,-0.4663268055292733,0.41194869018128827,-0.11487676429336643,0.13892621588594706
00-0029567,2013,2013,2014,364,-0.06235126405484387,-0.41116442795675806,0.4036576186672118,-0.0673598885257986,0.19897133273056056
00-0029567,2013,2013,2015,665,0.06922703987949906,0.5885514021077984,0.41895474622756085,0.0695562174458563,0.012866636206896544
00-0029567,2014,2014,2016,756,0.08179295384248769,1.0002306959599756,0.4275510389653391,0.0815233602302607,-0.1790957846153846
00-0029567,2015,2015,2018,1057,0.019772300000236415,-0.15308254751196793,0.4156718217032804,0.017091207426946683,-0.20820345132743365
00-0029567,2016,2017,2020,1057,-0.055297617759237944,-1.1773222321112355,0.3937103637467889,-0.05966141396741914,-0.02689359314775161
00-0029567,2018,2018,2020,742,-0.08892840294413261,-1.2544813213303605,0.3878586941468599,-0.09475260803989738,-0.03203076869565217
00-0029682,2012,2013,2016,1085,-0.051202790769913936,-1.137936122958123,0.42158400313663985,-0.06842445155846974,0.01803116331658291
00-0029682,2015,2015,2016,358,-0.013603435487780167,-1.0156052886083207,0.4341657178946102,-0.022031558397682217,-0.06118028180354267
00-0029682,2016,2016,2017,416,-0.005885731570004468,-1.2320352587324284,0.44741305785869695,-0.011715574295929322,-0.11268181261595547
00-0029682,2016,2016,2018,707,-0.050133067841440504,-2.3852772051913846,0.4424722974596728,-0.055907634678228985,-0.05831843917525774
00-0030526,2013,2013,2016,1096,-0.03251278885167544,-0.6204603434362347,0.4229330218682624,-0.038794928457077923,-0.12723137078651686
00-0030565,2013,2013,2014,360,-0.06860157960454095,-0.8455607863116495,0.4256662074911311,-0.0805261976423476,-0.11738396202531647
00-0030565,2013,2013,2014,372,-0.1026958402008667,-1.3204709421831515,0.41271408205486115,-0.10510519896379851,-0.13819497091722596
00-0030565,2014,2014,2016,770,-0.09741710798416281,-2.3065857716539484,0.4048987696622917,-0.09550128158461324,-0.0326813714953271
00-0030565,2014,2014,2021,2512,-0.12053532661304212,-3.543002413969822,0.39504599589238354,-0.11549121703139642,0.017110525083612035
00-0030565,2016,2017,2022,1806,-0.0578892803579798,-2.5323848724209728,0.4146766105492982,-0.05298465599238724,0.0462428361111111
00-0030565,2021,2021,2022,416,-0.08019097868336429,-2.507032295056817,0.41236810354461184,-0.07870321451784133,0.10157643716814159
00-0030565,2022,2022,2023,357,-0.008309082051812737,0.2820932390792079,0.44142307152025057,-0.010539380874838763,-0.007646463620981381
00-0030565,2022,2022,2023,365,0.017874959805837934,1.569825567199414,0.4597144027836703,0.008449318558412001,-0.01508586736474694
00-0030565,2023,2023,2024,354,-0.009906365509579698,2.4568595986589155,0.45921906354547615,-0.024840814978642045,0.06679308025682183
00-0030565,2023,2023,2024,350,0.018192969622187232,1.9137280032931667,0.45677350579381937,-0.0005517689924973163,0.05099147208121828
00-0030565,2024,2024,2025,350,0.03649488125445366,1.9352661220763807,0.4651863747313875,0.015886584728297674,-0.012171437616387339
00-0030565,2024,2024,2025,350,0.029806259271639216,3.198740014945496,0.45905910999223876,0.005905622793618453,-0.11791989031078612
00-0030520,2013,2013,2014,364,-0.08192826910712109,-1.469983813559322,0.4121817482175596,-0.09789960664599709,-0.026676934046345805
00-0030520,2013,2013,2018,1834,-0.02780845819752716,1.1113098552113505,0.4268857164011365,-0.03187418504910181,-0.08054149906191369
00-0030520,2014,2014,2020,2261,-0.043696969753827454,-0.48585279864291214,0.41412569324798715,-0.04276662812608098,-0.08318671492204899
00-0030533,2013,2013,2020,2619,-0.07392410941871774,-1.201988606853879,0.42733878292461397,-0.09392303024288697,-0.037335760233918124
00-0028986,2013,2013,2016,1050,-0.03653439786221615,-0.7296922423890309,0.4129831094224924,-0.06349916078505065,-0.1159372471042471
00-0028986,2014,2014,2016,718,-0.11591778084974318,-3.8554186616851287,0.40142576883136566,-0.129528879929615,-0.06326772656250002
00-0028986,2016,2016,2017,413,-0.10520866999476573,-4.297246979629974,0.4059688055059344,-0.1161755942275752,0.03369882656826568
00-0028986,2016,2017,2018,357,-0.09078148610832196,-3.652954655301658,0.4082201718760975,-0.10033650777086023,0.10008338235294117
00-0028986,2017,2017,2018,350,-0.02487196464190184,-2.318089983067808,0.4305534021934927,-0.033912286626488784,0.023257353040540538
00-0028986,2018,2018,2019,357,0.006965814297715896,-0.7123714176812527,0.44032669662001733,-0.001801541852423356,0.008021826923076918
00-0028986,2018,2018,2019,406,-0.0005207776754780433,-0.34003358043573645,0.4366263759163552,-0.008888242734761595,-0.025094407969639465
00-0028986,2019,2019,2023,1554,0.011172149795632538,-0.7535223680627621,0.43561581235100466,0.002989408876313906,-0.13527965811965814
00-0031280,2014,2014,2015,364,-0.06969356664975752,-1.503524303356817,0.4101732266791841,-0.08146847320298112,-0.09170245546218488
00-0031280,2014,2014,2015,364,-0.050061901796384506,-2.240931130384184,0.41868804695544776,-0.05205576052350672,0.012736785357737104
00-0031280,2015,2015,2016,357,-0.07715956225179618,-4.567892422486651,0.39880808401622697,-0.07489233033215478,0.012098920886075927
00-0031280,2015,2015,2016,350,0.006597249206477959,-3.028620192423112,0.43113118315878246,0.011523887096144401,-0.0055782031007751915
00-0031280,2016,2016,2017,364,-0.03106540557961404,-3.7644778045912406,0.4128033201522314,-0.025102758289902393,0.15385132724252493
00-0031280,2016,2016,2017,370,0.01505216172389242,-2.1878100366956774,0.4244738721511111,0.01669647361953315,0.11347852631578947
00-0031280,2017,2017,2018,364,0.07045887471233546,-1.8829723266886262,0.4392287826530861,0.06914421762456524,0.011326659898477157
00-0031280,2017,2017,2018,357,0.06313358039722036,-1.3955576601439406,0.4362150106982504,0.05976095064256964,-0.02811400168067227
00-0031280,2018,2018,2019,357,0.048094686615510994,-0.7745302134651304,0.446716878002804,0.043244845888586333,-0.0026684582623509316
00-0031280,2018,2018,2019,357,0.01934995241528115,-0.6241352676537971,0.4419930298770812,0.013429499052065419,0.14498434766355142
00-0031280,2019,2019,2020,364,0.023446310200789928,0.6756080693673707,0.4565700540491333,0.016738834701205255,0.21495482809611832
00-0031280,2019,2019,2020,364,0.07685942686229132,1.5231623002459493,0.4667536281204614,0.06934077859292623,0.12392715579710144
00-0031280,2020,2020,2021,357,0.11186024799827378,2.9517635381884673,0.4822516589447319,0.10413785300241302,0.13029122530329287
00-0031280,2020,2020,2021,354,0.09655886225733633,2.5864720896794573,0.476718016016358,0.08836703058485858,0.11160535993485342
00-0031280,2021,2021,2022,349,0.12911193357322043,2.1940191065026666,0.48328972014124866,0.12112733620383548,-0.0013948418451400306
00-0031280,2021,2021,2022,350,0.10167523149171069,2.0371281802506345,0.47411625461774565,0.09355068456725917,0.026451951666666675
00-0031280,2022,2022,2023,364,0.06183209010005287,1.8650762331847792,0.46690420096869023,0.05371557262989146,0.05291408775137112
00-0031280,2022,2022,2023,364,0.07440520047918674,1.160297031898266,0.447119267309791,0.06611081309659053,-0.008071314748201438
00-0031280,2023,2023,2024,350,0.05698535514197724,0.6038117376532094,0.44275631924919817,0.04587623745040148,0.0935918683206107
00-0031280,2023,2023,2024,371,0.03223456499586116,0.5412295220633234,0.4403769630432623,0.01600953202218153,0.17073519327731093
00-0031407,2014,2014,2015,364,-0.03165588214073947,-1.2362189306290416,0.43120976692563817,-0.025791221574442986,-0.18973825967741936
00-0031407,2014,2014,2015,364,-0.14998287026884127,-2.062549949228841,0.4119900582956482,-0.14465727508457316,-0.06829809431137725
00-0031407,2015,2015,2016,357,-0.14771959431134335,-4.972319911231457,0.3888559762780887,-0.1412549293120144,-0.016759868228404088
00-0031407,2015,2015,2016,357,-0.0904514596933692,-4.221529326344375,0.40681689385763536,-0.08305060837256673,-0.020971766768292682
00-0031407,2016,2016,2017,357,-0.08397062136852533,-3.5119791214333773,0.4151182807794342,-0.07546330450761272,-0.04264578140293637
00-0031407,2016,2016,2017,357,-0.060279997332998964,-3.517841555395976,0.4187430590170775,-0.05082137534361031,-0.07016353463587921
00-0031407,2017,2017,2018,357,-0.056227802307685384,-3.9322556351484756,0.4235688053461835,-0.04823486274539843,0.05889125129982669
00-0031407,2017,2017,2018,357,-0.05230951342549538,-4.313009916468691,0.42106257024060456,-0.04902260618167412,0.04635005344827586
00-0031237,2014,2014,2015,371,-0.04048706000705407,-1.5598225378238832,0.4234541890918909,-0.052033841172594034,-0.03488081952117864
00-0031237,2014,2014,2015,364,-0.06172272706618809,-1.8824453497097746,0.41427601397328256,-0.06356268017807624,-0.016278109589041093
00-0031237,2015,2015,2019,1428,-0.03736930947635759,0.6931228695335281,0.4233737481137623,-0.03506649006922355,0.0017209312796208544
00-0031237,2015,2015,2020,1746,-0.03995648640790525,0.8134989571300358,0.4183717015410606,-0.03480147441563423,0.08293443457943926
00-0031237,2019,2019,2020,420,-0.024814842126369068,0.5143836881524422,0.41404651237926526,-0.020313434212881815,0.13904657794676806
00-0031237,2020,2020,2021,364,0.01657267345385062,1.3742764884774168,0.43440820915675304,0.017256886122055993,0.13867059778597787
00-0031237,2020,2020,2021,364,0.061750780862495316,2.657271542594745,0.4518727435342174,0.05977760793508964,0.10202651386321628
00-0031237,2021,2021,2022,455,0.07901942790655275,3.07923015348827,0.4604604961058453,0.07514593448071492,0.0276779797752809
00-0031345,2014,2014,2018,1414,-0.028390827712193072,-0.7903594024701039,0.42310649750096113,-0.045941656881977946,0.18381481210191086
00-0031345,2016,2016,2019,1022,0.037355259859156095,-0.6977215835691312,0.43256278685467386,0.02825494452710359,0.18180481681034485
00-0031345,2018,2018,2019,455,0.12582197839449005,0.14535899589488954,0.4687544008352588,0.11892938877666662,0.16795871319311664
00-0031345,2019,2019,2020,371,0.13343248201957236,0.7467165062059662,0.48517407508428395,0.1267853000313295,0.16163824130879345
00-0031345,2019,2019,2021,695,0.14200486022055264,1.0558472656447868,0.4914834910005979,0.13533645478046952,0.18568462417582418
00-0031345,2020,2021,2022,371,0.14711772436379592,0.887245273805626,0.4896366974883568,0.13961012739440945,0.19384024643584521
00-0031345,2021,2021,2022,365,0.16891115667074488,0.7805453246444529,0.4862325713851725,0.16109187848627649,0.22336739920948617
00-0031345,2022,2022,2023,400,0.1703265677004138,1.5638494503661273,0.49013960890678626,0.16219536616473823,0.11881410721649484
00-0031503,2015,2015,2016,357,-0.08930411743762959,-2.0253030298831654,0.40068243202595105,-0.07613904391601334,0.12862565949820787
00-0031503,2015,2015,2016,357,-0.016374568153388752,-1.2399963496945965,0.43432979905041347,-0.007443931338013507,0.10877757440000002
00-0031503,2016,2016,2017,364,0.07361266077135169,0.12630643922411255,0.4575800780028665,0.0821345217159171,0.07912844975288305
00-0031503,2016,2016,2017,378,0.06495219927396571,0.10950638558287576,0.4593754141204131,0.07379098520169178,0.07963647377938518
00-0031503,2017,2017,2018,399,0.08052710481549974,0.6406047946934041,0.4712508272135461,0.09037837779795893,0.06540196849087894
00-0031503,2017,2017,2019,637,0.06277721245388912,0.9566477452351101,0.4738930650162842,0.07345600064077719,0.09263551231527092
00-0031503,2018,2018,2019,357,0.07082956654358777,2.203949261795275,0.48390133777162614,0.08161820108221207,0.09887422955974844
00-0031503,2019,2019,2020,423,0.06257373638439934,1.8377090462663461,0.4786239927346029,0.07302614359396006,0.1088062783018868
00-0031503,2019,2019,2021,714,0.07452290863549388,1.5046914882046,0.4770364404431667,0.07915644907301526,0.1067405159914712
00-0031503,2020,2020,2024,1421,0.07789302224531168,1.494022740171927,0.48516551242554323,0.07871169337591641,0.020979044568245134
00-0031503,2021,2022,2024,826,0.08469774511761337,0.7008909672174177,0.4760400961513783,0.08274544695135794,-0.07814711600000002
00-0032268,2015,2015,2016,385,0.04141350466119961,-0.05909367219598727,0.44260254151125844,0.0505621424073873,-0.041816927304964537
00-0032268,2015,2015,2016,371,-0.003913248173700177,-0.01325056257815771,0.4457370414540922,0.0026934591851429726,0.08782864752475246
00-0032268,2016,2016,2017,371,-0.026836681081867344,-0.44242739502143,0.44257749387913886,-0.019293260044685054,0.15817910395010396
00-0032268,2016,2016,2017,371,0.054651595396808694,0.7731515320731954,0.4557393423116092,0.06347204864918476,-0.008472962818003922
00-0032268,2017,2017,2018,365,0.05874679894947534,0.643048547918612,0.45126308912658575,0.06875197008109009,-0.043498181274900405
00-0032268,2017,2017,2019,616,0.02593416367439945,0.7029688644908774,0.4407454482206639,0.036497141451020745,0.026715349765258217
00-0032268,2018,2018,2021,1148,0.028003497678667097,0.754558444375177,0.44161718717684356,0.0386606644074137,0.02156160732984292
00-0032268,2019,2019,2022,1134,0.036896745104555026,1.2682027341982969,0.43763435406138484,0.04250440504945138,0.03596530681818181
00-0032268,2021,2021,2023,728,0.025526036654371344,0.5108456776096012,0.4286508653771258,0.027229791283701957,0.006938971671388109
00-0032268,2022,2022,2025,1106,0.04843864005424496,0.3515552023995338,0.43546066897887786,0.04717764924828064,0.017735205714285707
00-0032156,2016,2016,2017,371,-0.051515090864409634,-0.8370793214719342,0.42991063606097774,-0.07754248469527068,0.04063556260434057
00-0032156,2016,2016,2017,382,0.004567272292551644,-0.6565189640725726,0.43782830363174996,-0.0036451045648457567,-0.07971029272419629
00-0032156,2017,2017,2022,1855,0.013690143143267414,-0.1666211250109847,0.4420356939707802,0.009190801009792979,-0.1451067649484536
00-0032950,2016,2016,2017,356,-0.023442983640396885,-1.1106331965224516,0.42683479602322566,-0.015143515578491279,0.020667552795031054
00-0032950,2016,2016,2017,350,0.026649761829391442,-0.28052975601970265,0.4330736623348869,0.03314116001663545,0.06950941878980892
00-0032950,2017,2017,2018,389,-0.0018485979123697583,-0.6364901804415861,0.43885357443434503,0.005005547660932327,0.17409472120200334
00-0032950,2017,2017,2019,658,0.06713195667446506,-0.598391275864339,0.44813822126798203,0.0754967773279733,0.1425665734824281
00-0032950,2018,2018,2019,378,0.09987067341026613,0.27446150979822725,0.4561599732721542,0.10566041243756838,0.09185863481228668
00-0032950,2019,2019,2020,364,0.11129308907529546,1.5309141459310882,0.47046668479373016,0.1128849491153989,0.008462531297709927
00-0032950,2019,2019,2020,364,0.10079831528555365,0.6075690963219597,0.46487440265567553,0.09945104490618514,-0.06122751635846373
00-0032950,2020,2020,2021,386,0.05289811872905253,0.2735616610918513,0.4619275656368261,0.04964039235575066,-0.07327797774244833
00-0032950,2020,2020,2021,378,0.0028133864973382133,-0.43296489309271247,0.44910403339178917,-0.0018891798790719415,-0.0010356877256317701
00-0032950,2021,2021,2022,350,-0.005037006354105603,-0.39272951487082275,0.43531810672597443,-0.010900820352560497,-0.056864933810375655
00-0032950,2021,2021,2025,1373,0.006390624248645998,-0.9766231606508434,0.44057960980881,-0.00047503620747245184,-0.09065420040899795
00-0033077,2016,2016,2017,357,-0.03874962415248524,-1.5739601182373768,0.4239000115022799,-0.05900071755507914,0.261237675
00-0033077,2016,2016,2017,357,0.177916482099398,1.169648221083109,0.4889710209755288,0.1713926257819131,0.07227527911646588
00-0033077,2017,2017,2018,357,0.16361378026527196,1.787595023395933,0.4831175527592891,0.16299542903835454,-0.09054618304431598
00-0033077,2017,2017,2018,357,0.11820727855122322,1.4969872059077587,0.4698990581247285,0.12136037209529749,-0.11626932821497118
00-0033077,2018,2018,2019,357,0.027363210941469353,0.8443311281034547,0.44256611427975834,0.032321234501303704,0.10986078411053542
00-0033077,2018,2018,2019,357,0.014586642627222828,0.485204105130978,0.4328860535773393,0.01562140754412211,0.2337219588138386
00-0033077,2019,2019,2020,364,0.08201175452348353,1.4018397837874494,0.4566349857860085,0.08030008182052237,0.1418541857142857
00-0033077,2019,2019,2021,686,0.12675309429341577,2.3199574622444885,0.48609444095578624,0.12312964542479023,0.13020334135338346
00-0033077,2020,2020,2021,448,0.11103447106648802,0.6577495987043105,0.4802371741927541,0.10613350862912721,0.13057554910714286
00-0033077,2021,2021,2022,399,0.1374022753574069,1.4920603943584259,0.5087625914000377,0.1315119013713625,0.13295503210272874
00-0033077,2021,2021,2022,385,0.10367693019833248,0.852905424659002,0.48716239699645375,0.09723759449696019,0.17637154787234044
00-0033077,2022,2022,2023,350,0.13594767359626642,0.8786658688716568,0.49509863063575,0.1287703150836787,0.12431599823633158
00-0033077,2022,2023,2023,111,0.13110679247270404,0.8700074316064742,0.4996122020426089,0.12348096285346034,0.16587501344537817
00-0033077,2023,2023,2024,350,0.1340021873101221,1.5881959923477882,0.4922956747836292,0.126109893668276,0.1297548608
00-0033077,2023,2023,2025,651,0.15539934334514438,1.6021759263321467,0.4898052709342345,0.14743917229183617,0.13310783114754096
00-0033077,2024,2024,2025,413,0.12556679864900913,1.3275368223077761,0.47854965974413527,0.11758980538633879,0.16212056810631228
00-0033119,2016,2016,2017,448,-0.047600605790041134,-1.1238808103913795,0.42181798564729284,-0.06788421721473983,-0.11295120669291338
00-0033119,2017,2017,2019,700,-0.07012913299347254,-1.2998847233309703,0.4084909115728726,-0.07654907443180681,-0.03315780681818182
00-0033119,2017,2017,2019,708,-0.07526184052561237,-2.50294452035173,0.399969026446362,-0.07638629179293174,0.0843597709359606
00-0033119,2019,2019,2020,427,-0.017964771098324096,-2.271835474268738,0.4164967591238949,-0.021330574877515822,-0.038889278645833324
00-0033119,2019,2019,2021,704,0.0003321552913108012,-2.2245648349229263,0.4306945700857004,-0.004424439197390759,-0.12865984114583334
00-0033119,2020,2020,2022,672,-0.03852956388151525,-3.61328398777011,0.41050599478370337,-0.04521052630254754,-0.04265343177189408
00-0033119,2021,2021,2024,986,-0.05887626421384733,-3.305074398527684,0.414630920259962,-0.06594298552113781,0.07162869318181818
00-0033119,2022,2022,2025,1077,-0.040233348794569954,-2.23301985526827,0.417066526942234,-0.04761558439602348,0.0019895431472081305
00-0033119,2024,2024,2025,455,0.009810869127164647,-0.7135529166175707,0.4313062781797079,0.001476249511532979,-0.056603261780104705
00-0033104,2016,2016,2018,812,-0.04401594158424892,-1.0566903506641974,0.4219572138012386,-0.06220598834849939,-0.095803
00-0031589,2016,2016,2019,1127,-0.06132699730149383,-1.4391816466686467,0.41663399333464024,-0.08617289630298061,-0.23063793681318684
